Date,Open,High,Low,Close,Adj Close,Volume
1998-09-14,4.544960,4.682687,4.510526,16.625013,4.579394,1341900
1998-09-15,4.613819,4.717112,4.544960,16.875000,4.648253,1803100
1998-09-16,4.613819,4.751545,4.613819,16.875000,4.648253,854700
1998-09-17,4.648253,4.648253,4.510526,16.875000,4.648253,390700
1998-09-18,4.631036,4.682687,4.613819,16.875000,4.648253,309700
1998-09-21,4.631036,4.751545,4.527741,17.124987,4.717112,393700
1998-09-22,4.751545,4.751545,4.579394,16.937504,4.665470,302400
1998-09-23,4.682687,4.717112,4.544960,16.875000,4.648253,2021100
1998-09-24,4.648253,4.648253,4.269504,15.562497,4.286722,789300
1998-09-25,4.338372,4.407231,3.925190,14.500011,3.994057,1011300
1998-09-28,4.028483,4.441665,4.028483,16.125008,4.441665,1368100
1998-09-29,4.407231,4.544960,4.269504,15.999996,4.407231,599400
1998-09-30,4.372797,4.476091,4.097351,15.499990,4.269504,438700
1998-10-01,4.200644,4.269504,4.062918,15.250005,4.200644,680500
1998-10-02,4.131776,4.235078,4.028483,15.250005,4.200644,787600
1998-10-05,4.131776,4.200644,4.062918,14.937513,4.114568,328600
1998-10-06,4.131776,4.303938,4.097351,15.187500,4.183427,1379200
1998-10-07,4.097351,4.286722,4.062918,15.499990,4.269504,753400
1998-10-08,4.131776,4.441665,4.114568,16.125008,4.441665,1181800
1998-10-09,4.476091,4.751545,4.338372,17.000010,4.682687,781200
1998-10-12,4.820416,4.923709,4.665470,17.624992,4.854840,505500
1998-10-13,4.820416,5.061426,4.785981,17.875011,4.923709,432900
1998-10-14,4.889273,4.923709,4.579394,16.875000,4.648253,204400
1998-10-15,4.751545,4.992568,4.648253,17.999989,4.958133,648600
1998-10-16,5.027002,5.577904,4.889273,19.687489,5.422959,1289400
1998-10-19,5.233590,5.440177,5.233590,19.500008,5.371316,394800
1998-10-20,5.440177,5.509044,5.027002,18.437490,5.078644,513900
1998-10-21,5.027002,5.233590,4.837622,18.374985,5.061426,487300
1998-10-22,5.061426,5.440177,5.061426,19.374996,5.336882,233700
1998-10-23,5.405742,5.543469,5.233590,19.374996,5.336882,818200
1998-10-26,5.405742,5.474609,5.250806,19.531260,5.379925,607000
1998-10-27,5.336882,5.336882,5.027002,18.750015,5.164730,357000
1998-10-28,5.164730,5.371316,5.061426,19.500008,5.371316,74400
1998-10-29,5.405742,5.405742,5.130296,19.249987,5.302448,110200
1998-10-30,5.164730,5.371316,5.164730,19.125011,5.268023,617500
1998-11-02,5.336882,5.371316,5.164730,19.312492,5.319665,215200
1998-11-03,5.302448,5.354100,5.268023,19.312492,5.319665,87000
1998-11-04,5.405742,5.509044,5.268023,19.875004,5.474609,1500700
1998-11-05,5.526252,6.232098,5.405742,22.125015,6.094380,1136700
1998-11-06,6.094380,6.180456,5.853359,21.937500,6.042729,550900
1998-11-09,6.025512,6.094380,5.836142,21.874996,6.025512,462300
1998-11-10,5.956651,6.025512,5.836142,21.749985,5.991077,461200
1998-11-11,5.991077,6.094380,5.887784,21.437492,5.905001,405900
1998-11-12,5.853359,6.094380,5.853359,22.000004,6.059947,141000
1998-11-13,6.025512,6.128804,6.025512,22.062510,6.077163,127800
1998-11-16,6.042729,6.352609,6.042729,22.999985,6.335392,590800
1998-11-17,6.232098,6.490337,6.163240,22.749996,6.266532,727800
1998-11-18,6.266532,6.541988,6.266532,23.562496,6.490337,306600
1998-11-19,6.473121,6.851869,6.473121,24.437496,6.731357,1130100
1998-11-20,6.731357,6.903520,6.679716,24.625013,6.783009,783600
1998-11-23,6.679716,6.920729,6.455903,24.937504,6.869086,567900
1998-11-24,6.748576,7.024031,6.748576,25.249996,6.955163,695200
1998-11-25,6.989597,7.506065,6.920729,26.750015,7.368345,999900
1998-11-27,7.368345,7.540497,7.299477,26.812485,7.385554,392100
1998-11-30,7.368345,7.540497,7.058456,25.999987,7.161749,995500
1998-12-01,7.058456,7.075673,6.576414,25.124985,6.920729,744000
1998-12-02,6.886303,6.955163,6.473121,24.187511,6.662499,1297300
1998-12-03,6.610847,6.817434,6.266532,23.999996,6.610847,600000
1998-12-04,6.593630,6.662499,6.438694,23.750010,6.541988,372700
1998-12-07,6.455903,6.498946,6.197673,22.718746,6.257926,320100
1998-12-08,6.369826,7.110108,6.300967,25.062515,6.903520,973300
1998-12-09,6.920729,7.075673,6.748576,25.437510,7.006813,298300
1998-12-10,6.886303,7.506065,6.886303,25.624989,7.058456,655300
1998-12-11,7.024031,7.058456,6.869086,25.375004,6.989597,287100
1998-12-14,6.989597,6.989597,6.851869,25.249996,6.955163,280900
1998-12-15,6.886303,7.196183,6.851869,26.031240,7.170358,366400
1998-12-16,7.196183,7.265044,7.092890,26.187504,7.213402,825400
1998-12-17,7.265044,7.798737,7.196183,28.249998,7.781521,1097700
1998-12-18,7.798737,7.988106,7.609368,28.249998,7.781521,436000
1998-12-21,7.712661,8.056975,7.712661,28.750008,7.919246,604000
1998-12-22,7.884813,7.988106,7.884813,28.812510,7.936463,1121100
1998-12-23,7.919246,8.263560,7.919246,29.749985,8.194694,741700
1998-12-24,8.263560,8.366855,8.091399,30.062508,8.280779,490600
1998-12-28,8.177484,8.297997,7.661009,28.124989,7.747084,451000
1998-12-29,7.815955,7.815955,7.643793,28.124989,7.747084,96700
1998-12-30,7.815955,8.022540,7.609368,28.375008,7.815955,345600
1998-12-31,7.884813,8.194694,7.850379,29.656260,8.168877,195300
1999-01-04,8.091399,8.091399,7.747084,28.375008,7.815955,387600
1999-01-05,7.850379,7.919246,7.609368,28.249998,7.781521,328600
1999-01-06,7.678227,7.850379,7.230617,28.000013,7.712661,889200
1999-01-07,7.540497,7.747084,7.230617,26.937496,7.419989,713400
1999-01-08,7.368345,7.807343,7.368345,28.124989,7.747084,368500
1999-01-11,7.695442,8.022540,7.695442,28.906235,7.962282,729100
1999-01-12,6.266532,6.748576,5.750067,22.125015,6.094380,8601700
1999-01-13,6.094380,6.094380,5.784490,21.562504,5.939436,1716000
1999-01-14,5.956651,6.128804,5.922217,21.562504,5.939436,1498500
1999-01-15,6.094380,6.438694,5.991077,22.812504,6.283750,1973200
1999-01-19,6.369826,6.473121,6.197673,22.687492,6.249317,1134000
1999-01-20,6.318184,6.610847,6.232098,23.124992,6.369826,922200
1999-01-21,6.369826,6.438694,6.197673,23.124992,6.369826,297900
1999-01-22,6.335392,6.524771,6.266532,22.999985,6.335392,231700
1999-01-25,6.507555,6.507555,6.300967,23.124992,6.369826,337600
1999-01-26,6.369826,6.473121,6.163240,22.875008,6.300967,1943500
1999-01-27,6.318184,6.541988,6.266532,23.499990,6.473121,716800
1999-01-28,6.404260,6.576414,6.369826,23.250004,6.404260,315400
1999-01-29,6.369826,6.473121,6.163240,22.749996,6.266532,1814400
1999-02-01,6.214892,6.266532,6.094380,22.562515,6.214892,249000
1999-02-02,6.197673,6.335392,6.094380,22.562515,6.214892,1647600
1999-02-03,6.232098,6.232098,5.577904,20.499987,5.646762,1595800
1999-02-04,5.715632,5.853359,5.646762,20.750008,5.715632,1176400
1999-02-05,5.681197,5.956651,5.681197,21.500000,5.922217,491400
1999-02-08,6.059947,6.059947,5.784490,21.749985,5.991077,241800
1999-02-09,5.991077,5.991077,5.784490,21.125004,5.818925,153100
1999-02-10,5.750067,6.025512,5.612338,20.562489,5.663980,930300
1999-02-11,5.577904,5.784490,5.440177,19.937511,5.491828,1112500
1999-02-12,5.440177,5.577904,5.422959,20.250000,5.577904,1529500
1999-02-16,5.577904,5.784490,5.543469,20.750008,5.715632,1017900
1999-02-17,5.681197,5.818925,5.543469,20.124990,5.543469,129700
1999-02-18,5.543469,5.681197,5.474609,19.937511,5.491828,238200
1999-02-19,5.612338,5.922217,5.595120,20.624996,5.681197,429400
1999-02-22,5.750067,6.094380,5.715632,21.500000,5.922217,332700
1999-02-23,5.922217,5.922217,5.646762,20.843763,5.741457,126100
1999-02-24,5.784490,5.784490,5.646762,20.999992,5.784490,135100
1999-02-25,5.715632,5.818925,5.577904,21.125004,5.818925,189900
1999-02-26,5.818925,5.818925,5.646762,20.499987,5.646762,177700
1999-03-01,5.646762,5.681197,5.509044,20.062485,5.526252,287700
1999-03-02,5.526252,5.646762,5.405742,20.000013,5.509044,376800
1999-03-03,5.474609,5.577904,5.233590,19.562513,5.388534,787900
1999-03-04,5.457392,5.577904,5.457392,19.937511,5.491828,306600
1999-03-05,5.543469,5.543469,5.474609,19.937511,5.491828,317200
1999-03-08,5.543469,5.543469,5.405742,19.906258,5.483219,452400
1999-03-09,5.457392,6.266532,5.440177,22.000004,6.059947,1683600
1999-03-10,6.128804,6.473121,5.991077,22.875008,6.300967,899700
1999-03-11,6.300967,6.748576,6.300967,23.687504,6.524771,1062000
1999-03-12,6.507555,6.817434,6.507555,24.312487,6.696924,877600
1999-03-15,6.662499,6.748576,6.421478,23.562496,6.490337,921300
1999-03-16,6.473121,6.576414,6.473121,23.562496,6.490337,198000
1999-03-17,6.473121,6.610847,6.473121,23.687504,6.524771,537900
1999-03-18,6.507555,6.576414,6.473121,23.499990,6.473121,243000
1999-03-19,6.473121,6.576414,6.473121,23.687504,6.524771,451000
1999-03-22,6.473121,6.524771,6.335392,23.375013,6.438694,328600
1999-03-23,6.335392,6.473121,5.922217,21.937500,6.042729,635100
1999-03-24,5.991077,6.232098,5.973869,22.375000,6.163240,159400
1999-03-25,6.163240,6.404260,6.128804,22.999985,6.335392,465900
1999-03-26,6.232098,6.541988,6.197673,22.749996,6.266532,222700
1999-03-29,6.266532,6.438694,6.197673,22.812504,6.283750,143100
1999-03-30,6.283750,6.335392,6.197673,22.843754,6.292358,614200
1999-03-31,6.335392,6.783009,6.266532,23.750010,6.541988,517600
1999-04-01,6.576414,6.714141,6.541988,24.125008,6.645283,175000
1999-04-05,6.645283,6.748576,6.541988,24.437496,6.731357,268800
1999-04-06,6.610847,6.662499,6.232098,22.999985,6.335392,146400
1999-04-07,6.300967,6.438694,6.300967,23.250004,6.404260,259800
1999-04-08,6.404260,6.524771,6.335392,23.124992,6.369826,407200
1999-04-09,6.369826,6.473121,6.094380,22.624987,6.232098,611700
1999-04-12,6.059947,6.559206,5.887784,23.812515,6.559206,1108900
1999-04-13,6.473121,7.024031,6.473121,24.749989,6.817434,1090000
1999-04-14,6.886303,6.903520,6.800218,24.687485,6.800218,164700
1999-04-15,6.834652,6.869086,6.645283,24.749989,6.817434,129100
1999-04-16,6.748576,6.817434,6.645283,24.625013,6.783009,172300
1999-04-19,6.645283,7.230617,6.369826,23.625000,6.507555,468400
1999-04-20,6.541988,6.955163,6.404260,24.500004,6.748576,396400
1999-04-21,6.714141,7.127324,6.714141,25.000011,6.886303,654900
1999-04-22,6.886303,7.609368,6.886303,26.374985,7.265044,2362000
1999-04-23,7.523283,7.953683,7.402771,28.124989,7.747084,2174800
1999-04-26,7.643793,8.160269,7.643793,28.624992,7.884813,1629400
1999-04-27,7.884813,8.160269,7.884813,28.750008,7.919246,757300
1999-04-28,7.953683,7.953683,7.815955,28.750008,7.919246,341700
